FileName,SubvolumeCenter_xyz,Vector_u,Vector_v,Vector_w
training11.tiff,"(850, 350, 0)",0.877895572914384,0.478852130680573,0
training11.tiff,"(900, 50, 0)",0.840715189857334,-0.541477579908113,0
training11.tiff,"(900, 100, 0)",0.899981323823536,-0.435928453727025,0
training11.tiff,"(900, 150, 0)",0.941741911594837,-0.336336396998156,0
training11.tiff,"(900, 200, 0)",0.994893406256615,-0.100931215127483,0
training11.tiff,"(900, 250, 0)",0.999133073092352,-0.0416305447121817,0
training11.tiff,"(900, 300, 0)",0.927694411170557,0.373340433763761,0
training11.tiff,"(900, 350, 0)",0.83393220572654,0.551866900848445,0
training11.tiff,"(950, 50, 0)",0.858475095950189,-0.512855252126088,0
training11.tiff,"(950, 100, 0)",0.864788946610089,-0.502135517386504,0
training11.tiff,"(950, 150, 0)",0.828109472135936,-0.560566411907404,0
training11.tiff,"(950, 200, 0)",0.785491672227535,-0.618872226603513,0
training11.tiff,"(950, 250, 0)",0.773392104960213,-0.63392795488542,0
training11.tiff,"(950, 300, 0)",0.813733471206734,-0.581238193719097,0
training11.tiff,"(950, 350, 0)",0.97840332815298,0.206704928483024,0
